"farmer_id","farmer_name","aadhaar","aadhaar_hash","dob","gender","state_lgd_code","district_lgd_code","sub_district_lgd_code","village_lgd_code","mobile_no","address","farmer_category","caste_category","farm_area_ha","crop"
"FARM0030","Priti Yadav","XXXX-XXXX-6946","cd0c8eb53f5827554eb598a5f5ea1c90d8d302fe367645998fd83121117d1bb1","1997-03-07","Female","27","498","","558532","9641205370","Vill. C, Tal. Z","Big Farmer (Land >=2 Hectare)","SC","3.04","Gram"
"FARM0067","Pooja Yadav","XXXX-XXXX-7087","2116ced72078275f9113034c0fa7370df81a8ac351a05e6409a97a9616001f4a","1962-01-24","Female","27","469","","534259","6484790442","Vill. D, Tal. Z","Big Farmer (Land >=2 Hectare)","SC","2.08","Gram"
"FARM0074","Rajesh Kumar","XXXX-XXXX-5967","66833d56d0a4fbddc2e65c924bbcb1916ad10a70d982a5da1a1a631806622ed0","1963-01-17","Male","27","466","","550323","6399794554","Vill. E, Tal. Y","Big Farmer (Land >=2 Hectare)","General","3.44","Gram"
"FARM0080","Sunil Khan","XXXX-XXXX-3205","81ae17ea96e2fbd4397f14b12292f7454a6d8209c5f295496a682a15f5c3ebfc","1992-10-21","Male","27","497","","558532","9924659717","Vill. E, Tal. Z","Small Farmer (Land >=1 & <2 Hectare)","General","1.79","Gram"
"FARM0065","Mahesh Sharma","XXXX-XXXX-8969","38c443b67932dfa087275905a6dbaae77f9ecf330105e6094f1ff05eebd0419e","1991-02-15","Male","27","497","","534259","6284529552","Vill. A, Tal. Y","Big Farmer (Land >=2 Hectare)","OBC","4.22","Gram"
"FARM0044","Mahesh Patel","XXXX-XXXX-3571","861f602ca3d509d792550b38a4301f240c2778a70dc7e8e55d6455df7d38e6cf","1980-04-26","Male","27","497","","534259","6152234847","Vill. D, Tal. Y","Marginal Farmer (Land < 1 Hectare)","SC","0.81","Gram"
"FARM0084","Vijay Deshmukh","XXXX-XXXX-4969","e8cddade4b4f68ef11609968e1197967a86cd5800296aa31fda7bdefc951e233","1975-08-05","Male","27","469","","534259","9770392418","Vill. A, Tal. Z","Small Farmer (Land >=1 & <2 Hectare)","ST","1.12","Gram"
"FARM0073","Anita Deshmukh","XXXX-XXXX-2834","87201ee024ed3437873f4f5309c26194746295cfcb07d9d1ea69df9c592c80a7","1976-09-13","Female","27","487","","534259","9796126976","Vill. B, Tal. Z","Small Farmer (Land >=1 & <2 Hectare)","General","1.86","Groundnut"
"FARM0004","Sangeeta Singh","XXXX-XXXX-3187","261c9d7c5071dcfae9ee87d7a9f28606c84564170c849ead2f125bf8a9a1cd66","1980-03-06","Female","27","498","","550323","7563938104","Vill. C, Tal. Y","Marginal Farmer (Land < 1 Hectare)","OBC","0.84","Groundnut"
"FARM0012","Geeta Patel","XXXX-XXXX-4813","a09776e7f6a5e5d009905f344e8528609c1ab1ddc6cdf8c5a25f6146ebc5b092","1991-04-03","Female","27","498","","558532","6476288171","Vill. C, Tal. Z","Big Farmer (Land >=2 Hectare)","SC","4.5","Groundnut"
"FARM0086","Priya Deshmukh","XXXX-XXXX-5122","4abd77636a0391991221d4b3f1d05d76a2947e66fef37747e72c98b626f61c47","1975-05-03","Female","27","497","","552577","9822344052","Vill. C, Tal. Y","Big Farmer (Land >=2 Hectare)","SC","3.98","Groundnut"
"FARM0046","Sunita Patil","XXXX-XXXX-0383","23e3e0377d8b588e4e11b1d58b0d6ccb4b269f3e15e249eb6bdcbadba86bd444","1985-04-03","Female","27","497","","550323","9963783732","Vill. C, Tal. Y","Big Farmer (Land >=2 Hectare)","ST","2.7","Groundnut"
"FARM0069","Sunita Mehta","XXXX-XXXX-9518","0d03c8ee2385f7f37ee7abe34347b76bc0a6406ac5a2b8b42ed3f6a4b8ef36d1","1959-12-16","Female","27","469","","552577","8769594786","Vill. B, Tal. Z","Marginal Farmer (Land < 1 Hectare)","ST","0.76","Groundnut"
"FARM0043","Priti Deshmukh","XXXX-XXXX-0648","7cab650cb5fb4e75ec219583179f037a74fe83643e8930fe11656dd1497a052a","1990-02-07","Female","27","466","","558532","8647440615","Vill. C, Tal. X","Small Farmer (Land >=1 & <2 Hectare)","ST","1.75","Groundnut"
"FARM0033","Rajesh Kumar","XXXX-XXXX-1444","88502e0149f6b6927738c89a312e8bfd7babba7e82fbfa64462e46b4315ea96f","1957-12-15","Male","27","469","","550323","8127024472","Vill. A, Tal. Z","Small Farmer (Land >=1 & <2 Hectare)","General","1.01","Groundnut"
"FARM0032","Ramesh Mehta","XXXX-XXXX-0107","588a8cdd09027dce83cdf171a0b9c54db8861523987d077250979f873b3e16db","1969-09-29","Male","27","466","","552577","6701982373","Vill. C, Tal. X","Small Farmer (Land >=1 & <2 Hectare)","OBC","1.04","Groundnut"
"FARM0042","Amit Singh","XXXX-XXXX-9144","1f59b44a1e4eaa64ff3477fd0d94124f6cee0e80b9d5d867975feb6aa0bdc24d","1989-12-08","Male","27","497","","558123","6036631455","Vill. B, Tal. Z","Big Farmer (Land >=2 Hectare)","SC","2.5","Groundnut"
"FARM0036","Sunil Joshi","XXXX-XXXX-1317","82afc79f97c76e728b380b019724ab3dc4e74fd6b08cf79084c8b9e12af561b6","1955-03-15","Male","27","497","","548378","7569677850","Vill. B, Tal. Z","Small Farmer (Land >=1 & <2 Hectare)","ST","1.88","Groundnut"
"FARM0029","Priti Patil","XXXX-XXXX-5932","74079209598f94a638a0008c93752d50c646c559b342b140404b34582dcd5e08","1962-08-01","Female","27","466","","550323","7625787216","Vill. D, Tal. X","Big Farmer (Land >=2 Hectare)","SC","2.52","Jowar"
"FARM0095","Sangeeta Mehta","XXXX-XXXX-9111","1f000946e3dd6eec8315a41105b08e26b6aaa1a2d87425252689d5fd30e8b5c4","1984-09-03","Female","27","497","","548378","8793830792","Vill. C, Tal. X","Big Farmer (Land >=2 Hectare)","SC","3.4","Jowar"
"FARM0018","Kavita Yadav","XXXX-XXXX-3403","a66635ac3bac3a6439b6ef8991c189d9674ea96ab114ee6d60d93d803573bc7f","1972-05-04","Female","27","498","","558532","6337929849","Vill. B, Tal. Y","Small Farmer (Land >=1 & <2 Hectare)","SC","1.99","Jowar"
"FARM0083","Priya Singh","XXXX-XXXX-0623","5f197dbe9ff7b71af8a718c7c83828c18da67e0ab63ba61b0c9c269b6369197e","1959-04-26","Female","27","497","","534259","7436260683","Vill. E, Tal. X","Big Farmer (Land >=2 Hectare)","ST","4.96","Jowar"
"FARM0075","Prakash Yadav","XXXX-XXXX-5763","861e4cb1f2ef0ffbe5c5c0c003f0e8f1608630e3736955c5bfc48b8effd0dd1e","1979-12-02","Male","27","466","","534259","6395491504","Vill. C, Tal. Z","Big Farmer (Land >=2 Hectare)","OBC","2.11","Jowar"
"FARM0085","Mahesh Patil","XXXX-XXXX-8438","8e1670d9bb535cceef677979898ef1be09e6393c45deded23125f34b108071bf","1969-05-28","Male","27","469","","550323","6228369212","Vill. A, Tal. Z","Big Farmer (Land >=2 Hectare)","OBC","4.85","Jowar"
"FARM0035","Amit Kumar","XXXX-XXXX-7984","d42d3ecf5666c7f7665794d208fe846c579d4755982036bf5854fc793f2a97c3","1997-08-21","Male","27","498","","552577","8828209568","Vill. E, Tal. Y","Big Farmer (Land >=2 Hectare)","SC","4.11","Jowar"
"FARM0040","Amit Deshmukh","XXXX-XXXX-6538","b86c13e8f993c479fd4035f91ffec68bc01ea148b5b6c41f3ba92542b39bd6c8","1980-10-19","Male","27","487","","558123","7192608182","Vill. C, Tal. X","Big Farmer (Land >=2 Hectare)","ST","4.59","Jowar"
"FARM0003","Kavita Yadav","XXXX-XXXX-4596","92201d242267f5719d9e9f1a74430ffb98992adac1b1b6fcd2177ebe849a12c9","1959-09-07","Female","27","466","","552577","6897237260","Vill. B, Tal. Z","Big Farmer (Land >=2 Hectare)","General","3.11","Maize"
"FARM0060","Geeta Khan","XXXX-XXXX-7770","9cfce52ae8c4a1c312d4965c1514aea1204de9502e929c933f9c412cd5a53e68","1981-09-15","Female","27","498","","558532","8749710951","Vill. E, Tal. Y","Big Farmer (Land >=2 Hectare)","General","3.58","Maize"
"FARM0019","Priya Sharma","XXXX-XXXX-6066","66a1b4acdd36f37ad9a53c0626a0a933d0a0147307c0326d79bf733f5717fd8c","1962-05-12","Female","27","498","","558123","8083877650","Vill. A, Tal. Z","Big Farmer (Land >=2 Hectare)","SC","2.76","Maize"
"FARM0093","Geeta Mehta","XXXX-XXXX-3086","b9d18b73416606de7ed297aacd9ac32a33e59a6c39007dc7b4bf5b86b57b6f5b","1998-12-20","Female","27","498","","558123","9486009336","Vill. E, Tal. X","Big Farmer (Land >=2 Hectare)","ST","4.81","Maize"
"FARM0057","Kavita Mehta","XXXX-XXXX-3303","65bb6aa58bb77297af7121989372a920034e3fee2a666ed2c4e423cd4e07376f","1990-02-21","Female","27","497","","550323","7665730950","Vill. C, Tal. Y","Marginal Farmer (Land < 1 Hectare)","ST","0.73","Maize"
"FARM0007","Arjun Joshi","XXXX-XXXX-4815","6525ff71876976dfa8a8d019307ea3f9718ae348cb03f950014e670abbd5cffa","1972-01-08","Male","27","487","","552577","8266035903","Vill. D, Tal. Y","Big Farmer (Land >=2 Hectare)","General","4.47","Maize"
"FARM0037","Vijay Singh","XXXX-XXXX-6456","7860782debb7cb3ec20a57726cd4e777cb726f71700168d0a624c1cf74983405","1989-11-25","Male","27","498","","558532","9213585428","Vill. C, Tal. Y","Big Farmer (Land >=2 Hectare)","General","4.48","Maize"
"FARM0015","Sunil Khan","XXXX-XXXX-0073","43b18907f93cafacb4ffdac878611e030d02dbcf3c10810825a927a9c0c026bf","1956-12-15","Male","27","498","","534259","6784085532","Vill. C, Tal. Y","Big Farmer (Land >=2 Hectare)","OBC","3.29","Maize"
"FARM0098","Vijay Patel","XXXX-XXXX-5958","2f8d263cce137c5e71747c3f326c2c9a10a43d940e994d8890d4e6c0e23c73f4","1971-03-22","Male","27","466","","558123","8132362278","Vill. C, Tal. X","Big Farmer (Land >=2 Hectare)","OBC","2.24","Maize"
"FARM0020","Arjun Joshi","XXXX-XXXX-5983","a0b1eebd73b194130a77d57d1f9a9fedbe0375753c806391aa744721f0770420","1989-10-21","Male","27","498","","550323","8005280108","Vill. B, Tal. Z","Marginal Farmer (Land < 1 Hectare)","ST","0.8","Maize"
"FARM0094","Rajesh Deshmukh","XXXX-XXXX-8559","7b824620d84810eb1a8ea6fb9477c7bb6bb294b1019a72368786768d33aaff76","1977-03-11","Male","27","497","","558532","8918090907","Vill. A, Tal. Y","Small Farmer (Land >=1 & <2 Hectare)","ST","1.7","Maize"
"FARM0097","Pooja Kumar","XXXX-XXXX-6622","25613dbe0b471a2b3e9792b661c9314318e64ab476dd4e2e6681c43cd7cc3928","1993-10-01","Female","27","498","","534259","7831186015","Vill. E, Tal. X","Big Farmer (Land >=2 Hectare)","OBC","4.16","Rice"
"FARM0096","Pooja Deshmukh","XXXX-XXXX-8624","dd6073bf94bbc2ef03c9b1f410c8a127c1170df00e4b9694ec3853f2050f5762","1980-09-20","Female","27","497","","558532","8327524680","Vill. D, Tal. Y","Marginal Farmer (Land < 1 Hectare)","OBC","0.72","Rice"
"FARM0001","Priti Yadav","XXXX-XXXX-6761","8f8731dcbb7c213fdcd4d309cfd3d0d7de84e1b050b98825c6e0e10f17662f09","1986-09-27","Female","27","469","","558532","9263940344","Vill. C, Tal. X","Big Farmer (Land >=2 Hectare)","ST","3.12","Rice"
"FARM0082","Amit Mehta","XXXX-XXXX-8052","503bc65a5c046a126a3e39b3776c66a1827d1c1f766d95b190bba04ddb1a103b","1993-03-26","Male","27","498","","550323","9861774389","Vill. C, Tal. Z","Big Farmer (Land >=2 Hectare)","General","2.43","Rice"
"FARM0013","Amit Joshi","XXXX-XXXX-0815","5243b200d9f19870dba9e4733cf7af9e67a04b621f220538379bc049090b339e","1983-08-08","Male","27","498","","552577","8699624153","Vill. A, Tal. Z","Marginal Farmer (Land < 1 Hectare)","General","0.63","Rice"
"FARM0100","Vijay Mehta","XXXX-XXXX-4033","7c22e1f28556ec49e118ee27bba7d42b1f3d043a5c852c8f23b6dfd011bf6df3","1976-03-16","Male","27","497","","558123","8590055441","Vill. E, Tal. Z","Big Farmer (Land >=2 Hectare)","SC","4.57","Rice"
"FARM0056","Vijay Khan","XXXX-XXXX-3882","ece8e52cd509012a999b9f876a11f2cf4ee567c40746775c0a0967943f325d54","1956-01-24","Male","27","497","","558532","6824494438","Vill. C, Tal. X","Small Farmer (Land >=1 & <2 Hectare)","ST","1.32","Rice"
"FARM0041","Sunita Kumar","XXXX-XXXX-1784","f9630566e18252f89c86c43429386a027cf4bc777312a4428d0c117ca98ebd68","1990-01-30","Female","27","487","","548378","6727486263","Vill. C, Tal. X","Big Farmer (Land >=2 Hectare)","SC","3.82","Soybean"
"FARM0039","Pooja Yadav","XXXX-XXXX-7201","e3ce02ce6b606c9ab04a09f2df2e762b892899585855da0d40b8f053cd163e48","1967-06-15","Female","27","466","","552577","9296020943","Vill. C, Tal. Z","Small Farmer (Land >=1 & <2 Hectare)","SC","1.73","Soybean"
"FARM0025","Rajesh Mehta","XXXX-XXXX-3478","03ec86f279d269f544e3c6cd10fd9030b16892a736abca2a7e1c60ba43bf47be","1988-08-23","Male","27","497","","534259","6247997390","Vill. A, Tal. X","Big Farmer (Land >=2 Hectare)","General","4.7","Soybean"
"FARM0049","Mahesh Kumar","XXXX-XXXX-2973","a63f2a843132741db7b2705a8b77b046f5fb3fab1bd919e9e879d48d52661bbd","1973-03-09","Male","27","487","","534259","8622857032","Vill. A, Tal. Z","Big Farmer (Land >=2 Hectare)","OBC","2.31","Soybean"
"FARM0076","Mahesh Kumar","XXXX-XXXX-2558","b6ed337d56ea20be2e3ed7ce2433c1f07f4d04212212b08e7dbfa73f27145aa8","1961-08-01","Male","27","466","","558123","6859942617","Vill. A, Tal. Y","Small Farmer (Land >=1 & <2 Hectare)","SC","1.83","Soybean"
"FARM0048","Prakash Yadav","XXXX-XXXX-1652","1bc5172f9bf3e4c23eb82c06e40fcc202a85c681ba3ff03b2b07ebf14d65b5b4","1975-02-14","Male","27","497","","534259","9509022006","Vill. B, Tal. X","Marginal Farmer (Land < 1 Hectare)","ST","0.96","Soybean"
"FARM0024","Anita Kumar","XXXX-XXXX-2178","c9720b7772171d5e1ef8ab50a6a484e8d0bb473cdcd80298047fd9ec2620e6ff","1972-06-10","Female","27","487","","550323","8539887903","Vill. A, Tal. X","Marginal Farmer (Land < 1 Hectare)","General","0.54","Sugarcane"
"FARM0089","Neha Deshmukh","XXXX-XXXX-7389","0cdf9390793fef66f92589ff9fc6e102ded9b8061337ab7ad854646fccedff11","1964-01-05","Female","27","498","","534259","6542340547","Vill. B, Tal. X","Marginal Farmer (Land < 1 Hectare)","General","0.77","Sugarcane"
"FARM0054","Kavita Yadav","XXXX-XXXX-7189","115d17b2a37c6f640af6aaa71b98e000e9b72f0b5cf5bb7c0f09fba229d757d9","1981-09-21","Female","27","466","","534259","8923873534","Vill. B, Tal. X","Marginal Farmer (Land < 1 Hectare)","OBC","0.88","Sugarcane"
"FARM0014","Anita Joshi","XXXX-XXXX-8871","1e0627036934255e218f374b77a981ad61f41b54103127e112583a68b224391b","1955-01-01","Female","27","487","","558123","6269953816","Vill. B, Tal. Y","Big Farmer (Land >=2 Hectare)","SC","2.85","Sugarcane"
"FARM0087","Sangeeta Sharma","XXXX-XXXX-7704","571c68ea358c2730ee0df091b10a8f856c95d4da9428f2dfbda8582ec7334d8d","1985-11-08","Female","27","487","","552577","7038185401","Vill. B, Tal. X","Big Farmer (Land >=2 Hectare)","SC","2.36","Sugarcane"
"FARM0005","Anita Singh","XXXX-XXXX-4220","08cf829ec68cd144d95b8381a16f59ae6830c4bf933909b3adcc683293931b66","1992-08-01","Female","27","469","","552577","9469422962","Vill. A, Tal. X","Small Farmer (Land >=1 & <2 Hectare)","SC","1.93","Sugarcane"
"FARM0079","Prakash Kumar","XXXX-XXXX-4763","8fb21ee6ffd3a7b4661c8c6d0625d1feb395fb4f1521694d8853aca47bbb9ebe","1969-09-15","Male","27","469","","552577","8623824262","Vill. E, Tal. Z","Small Farmer (Land >=1 & <2 Hectare)","OBC","1.03","Sugarcane"
"FARM0009","Arjun Patel","XXXX-XXXX-0294","a639e1589224dce442ab8a0020bc00029e658aa5d10d10fcb452a9f5886fb9de","1988-02-17","Male","27","497","","558123","9907266085","Vill. A, Tal. X","Big Farmer (Land >=2 Hectare)","SC","4.11","Sugarcane"
"FARM0034","Prakash Patel","XXXX-XXXX-0109","d3a505e8738de3e0d4b9e97afca7b78d18839f9a78f1644b23befe09691797c8","1975-07-08","Male","27","466","","558123","6359817948","Vill. C, Tal. Z","Big Farmer (Land >=2 Hectare)","SC","4.42","Sugarcane"
"FARM0062","Kavita Patil","XXXX-XXXX-1743","b5e05de972792a0e1f18986cdb1a4d6b04eefcfb3e99db4ffe38e655a502c1b0","1972-10-08","Female","27","487","","534259","6828380875","Vill. B, Tal. Y","Big Farmer (Land >=2 Hectare)","General","4.3","Tur"
"FARM0072","Geeta Deshmukh","XXXX-XXXX-9239","7871155c4c3d40931e6c6b909d04d714ec725bc852214bd0b0474c28ca89c02f","1984-11-28","Female","27","487","","534259","7734896681","Vill. D, Tal. Z","Small Farmer (Land >=1 & <2 Hectare)","General","1.94","Tur"
"FARM0026","Rekha Patil","XXXX-XXXX-9941","d6d67a67435609108af357159e0bf3f7b82bfddebc235be4b57f74505097bcdb","1955-08-30","Female","27","497","","534259","8743541113","Vill. B, Tal. Z","Big Farmer (Land >=2 Hectare)","OBC","4.97","Tur"
"FARM0022","Priti Patil","XXXX-XXXX-8720","63b5cbec4a5b15ec85f42d4fef5be221495a0946ee577c39b34bb03e807244ad","1982-11-11","Female","27","469","","558532","6835166741","Vill. C, Tal. X","Big Farmer (Land >=2 Hectare)","ST","3.68","Tur"
"FARM0063","Priti Patel","XXXX-XXXX-4232","a0c465ec4a4c2bd9ea3444609a54c3da9d4552c6d5a92597698f8203a2543066","1970-12-02","Female","27","487","","552577","8033568771","Vill. B, Tal. Z","Marginal Farmer (Land < 1 Hectare)","ST","0.88","Tur"
"FARM0051","Priya Sharma","XXXX-XXXX-2918","88235c265150893848ce0e1e21a8ca3b38f67e992befd7a62ea7e878d1040355","1959-10-12","Female","27","466","","548378","8148566394","Vill. A, Tal. X","Small Farmer (Land >=1 & <2 Hectare)","ST","1.69","Tur"
"FARM0038","Anil Joshi","XXXX-XXXX-2503","10510a63d156c3d950a30138a90d1df2dc214d50a1d0e6be6469955509a94ec9","1959-03-09","Male","27","487","","552577","6562002558","Vill. B, Tal. Z","Big Farmer (Land >=2 Hectare)","General","3.01","Tur"
"FARM0077","Rajesh Yadav","XXXX-XXXX-2481","169591a96081a3a4410d9c728dbaca61f994009a6cfcfb3a04512daf884dea55","1984-08-29","Male","27","487","","558123","9044433810","Vill. B, Tal. Y","Big Farmer (Land >=2 Hectare)","General","4.6","Tur"
"FARM0071","Amit Kumar","XXXX-XXXX-5463","9884b78e5a575a1ea7cbf9874ede0f28debd8915c4eaaf7cf27de1246d33d847","1975-06-12","Male","27","469","","552577","9283085207","Vill. C, Tal. Y","Marginal Farmer (Land < 1 Hectare)","General","0.54","Tur"
"FARM0002","Sunil Joshi","XXXX-XXXX-8378","a2d49bb9f34698ff3faf734e994fe08dc6253054aa12b0503de8170ffa3a8d77","1963-11-18","Male","27","466","","550323","6881699162","Vill. C, Tal. Z","Big Farmer (Land >=2 Hectare)","OBC","3.46","Tur"
"FARM0090","Prakash Singh","XXXX-XXXX-1716","678ae157d28c6c9d9730994406e1b59beef5675fa75e09688c29751c861d65ee","1958-11-01","Male","27","487","","534259","8238897132","Vill. A, Tal. Y","Big Farmer (Land >=2 Hectare)","OBC","2.1","Tur"
"FARM0023","Sunil Kumar","XXXX-XXXX-1087","5d2c2196bf3c4773e676dcab19849c1a4e97ecb11f8464eca33b1a115b49d906","1979-06-06","Male","27","497","","558532","9026330770","Vill. C, Tal. Y","Big Farmer (Land >=2 Hectare)","SC","2.05","Tur"
"FARM0047","Suresh Sharma","XXXX-XXXX-8619","a83b280130d7a08b3c3ab8ce4a8885c44601b1c49e3b1b01e0c3461df5910567","1981-09-12","Male","27","487","","550323","8494211320","Vill. B, Tal. Y","Big Farmer (Land >=2 Hectare)","ST","2.58","Tur"
"FARM0010","Priya Yadav","XXXX-XXXX-5526","587f3226977e188d8088c29878c087d1ddd96933e608862208d80d5aa86c1712","1964-04-03","Female","27","498","","552577","7695954880","Vill. D, Tal. Z","Big Farmer (Land >=2 Hectare)","General","2.86","Wheat"
"FARM0092","Priti Patel","XXXX-XXXX-7073","f399545cbc9a0c2e07561fd60552564ee914081dc59b5fe126ea235b526f556e","1995-12-28","Female","27","469","","558123","6155097986","Vill. D, Tal. Z","Big Farmer (Land >=2 Hectare)","General","3.32","Wheat"
"FARM0016","Geeta Mehta","XXXX-XXXX-2130","45727b8cf62cbfe7acd3e84f8d9352513f612563b447aca0871465eb8f285ba8","1967-06-26","Female","27","487","","558123","9884543647","Vill. A, Tal. X","Big Farmer (Land >=2 Hectare)","OBC","4.84","Wheat"
"FARM0053","Kavita Kumar","XXXX-XXXX-5636","0059c93401e165501bcb8c84eeec672830d5f2ab4c495097b460856a930803b6","1978-04-27","Female","27","498","","534259","8904869818","Vill. B, Tal. Z","Big Farmer (Land >=2 Hectare)","OBC","2.26","Wheat"
"FARM0021","Priya Joshi","XXXX-XXXX-5044","dfd96b8dedbae24b3d67505b2bd446a151b345fdba76f9bd148f7e413e6d2e8e","1972-12-30","Female","27","497","","558532","9143097614","Vill. E, Tal. Z","Big Farmer (Land >=2 Hectare)","ST","3.07","Wheat"
"FARM0027","Geeta Singh","XXXX-XXXX-6093","e9f2930beee6316b52a584c7214ab8aca6393eba260958434ceaa5e47bbcb3aa","1971-08-26","Female","27","498","","558532","9613274524","Vill. C, Tal. Z","Marginal Farmer (Land < 1 Hectare)","ST","0.96","Wheat"
"FARM0052","Anita Khan","XXXX-XXXX-0109","d3a505e8738de3e0d4b9e97afca7b78d18839f9a78f1644b23befe09691797c8","1971-11-30","Female","27","487","","558123","8759829738","Vill. D, Tal. Y","Small Farmer (Land >=1 & <2 Hectare)","ST","1.2","Wheat"
"FARM0045","Rajesh Mehta","XXXX-XXXX-4568","41c6538c266fbf756cca04d3b760b9c5176a2e42f36ccc0b0d32a53fa6bc07b7","1967-08-29","Male","27","466","","552577","8422230869","Vill. C, Tal. Z","Big Farmer (Land >=2 Hectare)","General","4.55","Wheat"
"FARM0078","Prakash Yadav","XXXX-XXXX-1895","99301a3eaa128c86336c2631a2e76c3f9b26a4ab1d3760311c27b1f7bb7ecc44","1985-02-21","Male","27","498","","534259","7852233574","Vill. A, Tal. Z","Big Farmer (Land >=2 Hectare)","General","3.8","Wheat"
"FARM0059","Amit Patel","XXXX-XXXX-5964","7b576b1dc61915ecf527e3efd496e91b4e295993c1629af96fbc132c97284705","1976-08-21","Male","27","498","","550323","8559438295","Vill. D, Tal. X","Big Farmer (Land >=2 Hectare)","OBC","2.6","Wheat"
"FARM0068","Ramesh Yadav","XXXX-XXXX-4494","989e6fa9e8335a43aad3189e5a72df51bb5cd6b4ed991f1d6ba00c5fab62502b","1964-01-18","Male","27","466","","558532","7175657063","Vill. D, Tal. Y","Small Farmer (Land >=1 & <2 Hectare)","OBC","1.78","Wheat"
