farmer_id,farmer_name,aadhaar,aadhaar_hash,dob,gender,state_lgd_code,district_lgd_code,sub_district_lgd_code,village_lgd_code,mobile_no,address,farmer_category,caste_category,farm_area_ha,crop
FARM0119,Amit Jain,5225-8299-1710,68bdf1f6700a1584dccdff55545c40e6143b77032d3f51f38217f947dc463942,1984-03-20,Female,19,265,,507294,9107753580,"Vill. B, Tal. Y",Small Farmer (Land >=1 & <2 Hectare),ST,2.69,Rice
FARM0120,Sunita Singh,5295-1026-1143,c689a75480b0e95ae05bd48f39718777a93613a063efd69f05df741c3d72b3c8,1958-05-25,Female,25,991,,529948,9564663417,"Vill. E, Tal. X",Marginal Farmer (Land <1 Hectare),ST,4.73,Maize
FARM0133,Priya Yadav,8773-6322-8941,09232034c342a18083d48318fe3345f8b3cec2f7b8317825e474464f46da4127,1982-05-10,Female,10,419,,533022,8867464052,"Vill. D, Tal. Y",Small Farmer (Land >=1 & <2 Hectare),ST,3.41,Cotton
FARM0137,Meena Sharma,7207-6338-6445,cb4c22b56f6a63a53c0b432407a2b3cfef90e16de66b6f1baffab688a035a6d8,1999-09-05,Female,6,760,,571752,6251648148,"Vill. E, Tal. X",Small Farmer (Land >=1 & <2 Hectare),ST,3.57,Wheat
FARM0141,Meena Deshmukh,2759-7721-2695,16e6bb129907a956c2db3d29f1a3d28e4eb7a281384cb696f46587071a0aafe3,1961-04-25,Female,22,818,,561550,8149733566,"Vill. A, Tal. Z",Small Farmer (Land >=1 & <2 Hectare),ST,2.06,Sugarcane
FARM0143,Amit Kumar,3303-9225-6216,a35b1c2d319ee53e29dbbbedca1720f7fecb2f2f8b21a428b27ef45545b87134,1999-11-24,Female,35,212,,519959,9425837807,"Vill. C, Tal. X",Big Farmer (Land >=2 Hectare),ST,1.19,Cotton
FARM0150,Priya Yadav,5518-5548-8829,6cdf85c09dee639792b6713de7483f4d50054f760b71c005dcb21bdde2ddcb6d,2022-05-21,Female,8,406,,583883,8570620857,"Vill. C, Tal. Y",Small Farmer (Land >=1 & <2 Hectare),ST,4.54,Maize
FARM0151,Vikas Sharma,6005-2360-5324,8d2ae36029d9c5ad587d3d8f7537a8eda32b88a8127c82e2a876335af70cdb85,1952-05-31,Female,23,103,,542629,7321174198,"Vill. C, Tal. Y",Big Farmer (Land >=2 Hectare),ST,0.85,Sugarcane
FARM0161,Sunita Deshmukh,5195-4793-9632,fdc24b7c0ddd95221856e9ee82556d8a71ebc319e00cddc570e278c5d63b848d,1997-09-07,Female,1,882,,517340,6239776180,"Vill. B, Tal. Y",Big Farmer (Land >=2 Hectare),ST,0.91,Rice
FARM0166,Anjali Kumar,1401-1060-6025,0e7cf3bf1124be632f897dc1a0348cc0216095c83a8ab2ca92b69ee4f298ae94,2008-11-18,Female,7,943,,552162,9948695297,"Vill. A, Tal. Y",Small Farmer (Land >=1 & <2 Hectare),ST,1.04,Rice
FARM0172,Rohan Gupta,6549-2531-1129,ac5083e6808c3df778f943e456b861eb5f1ae126548f43abdaa14f5fec420d6a,2017-02-06,Female,9,541,,570742,6964243104,"Vill. A, Tal. Z",Big Farmer (Land >=2 Hectare),ST,4.8,Sugarcane
FARM0178,Anjali Patel,4213-2799-1658,6e95cf6217c935941c20ffdb690d76c047981614b5bbc53c330372494e2c2614,2011-01-10,Female,8,718,,533329,8216560984,"Vill. C, Tal. X",Small Farmer (Land >=1 & <2 Hectare),ST,2.9,Cotton
FARM0184,Meena Singh,5451-5153-3853,07f41bf72c155d9ff78844119a1b2c07287a5e617847e1ccfa142abde5dffcf1,1993-12-15,Female,5,550,,526448,6869694126,"Vill. E, Tal. X",Marginal Farmer (Land <1 Hectare),ST,2.36,Sugarcane
FARM0187,Vikas Jain,1865-7176-8995,db9506fb15f1f4aca6d3963aefed069ede790dce6d4ccc09fada00d79fbdc8b3,2022-03-22,Female,8,929,,507920,9412787100,"Vill. A, Tal. Y",Marginal Farmer (Land <1 Hectare),ST,1.19,Cotton
FARM0201,Anjali Verma,9148-2306-7580,a88214a1a67d92089787dbf93e11559dc8f66fe0733b82f1d0c222adc828d072,1985-08-08,Female,29,583,,547364,8367518672,"Vill. C, Tal. Y",Small Farmer (Land >=1 & <2 Hectare),ST,3.01,Maize
FARM0221,Deepak Verma,1581-7323-1785,9b585cb796ee2cb9cd7f2d1b33302ca49a7de9227377cda8bd48f38f97d25130,1962-12-09,Female,35,900,,506193,8167499822,"Vill. E, Tal. Z",Small Farmer (Land >=1 & <2 Hectare),ST,3.01,Wheat
FARM0230,Deepak Sharma,1623-1081-2277,bb8df1a65de3a5931d3d12ec72d4354a589de48cfe6438f49fbfd55862c3bf26,2011-08-26,Female,10,907,,535387,8088049907,"Vill. C, Tal. Z",Big Farmer (Land >=2 Hectare),ST,2.26,Maize
FARM0237,Deepak Jain,4274-1609-7403,ce0c2c5a9840cf4efc400dc341e7b3d8815d63dfb3efc608afb3350c82a05cb6,2002-08-09,Female,20,898,,512048,8242557333,"Vill. D, Tal. Y",Big Farmer (Land >=2 Hectare),ST,3.12,Rice
FARM0274,Vikas Patel,1265-2735-8038,f863c6aedf515cc3df4d5312ae06c7ab301e01109f47b7b6d779c37cd58ef399,1954-12-15,Female,10,708,,599935,9076673587,"Vill. D, Tal. Y",Big Farmer (Land >=2 Hectare),ST,4.88,Wheat
FARM0275,Sunita Yadav,7477-4327-8065,22016a0803bf0c26bcd672be0c09ef5364e77a7c2ff134dc31a529be31320953,1988-11-17,Female,7,612,,530948,9435183465,"Vill. D, Tal. Z",Marginal Farmer (Land <1 Hectare),ST,2.06,Cotton
FARM0276,Rajesh Verma,2962-6474-2341,f490cd505f0ea5ef16ec4a576ad00dcb3b0566a5be53e408fbc6f63e96c3f988,2006-01-06,Female,30,362,,592260,8326885668,"Vill. C, Tal. Z",Big Farmer (Land >=2 Hectare),ST,3.66,Maize
FARM0280,Kavita Jain,9376-2737-1732,fb50782b62d950be3e3e79260e38e3b7fc2365948593f0dbb69e3667ba50d12e,1973-08-08,Female,23,807,,596218,6877807421,"Vill. C, Tal. Z",Small Farmer (Land >=1 & <2 Hectare),ST,4.02,Wheat
FARM0288,Kavita Verma,3758-3240-8334,2bdf83294e39a296066f42cb900533b04cef87f095bc7304717e358a182a2d68,1985-10-28,Female,21,639,,560230,8969325098,"Vill. D, Tal. Z",Big Farmer (Land >=2 Hectare),ST,0.9,Cotton
FARM0289,Meena Sharma,2145-6087-1405,81fc72c679655941d632aef75ee2f97b29cf165b9da3a17d2aa3983b6bd3d806,1968-08-25,Female,27,982,,506764,8105014150,"Vill. E, Tal. X",Small Farmer (Land >=1 & <2 Hectare),ST,0.68,Wheat
FARM0303,Anjali Gupta,2095-1547-7212,230f25262dd333d0aabe1fd135cf6c31c20e41cbd89788806d47395fb9bcafa0,2016-08-18,Female,7,762,,516844,6961984586,"Vill. E, Tal. Y",Small Farmer (Land >=1 & <2 Hectare),ST,3.36,Sugarcane
FARM0311,Meena Deshmukh,6312-7659-4481,efac477d5ed5d72ce3dd8e7bc0e8be81d7df9fe03899e74fb8da5943e4dc0661,1954-12-01,Female,17,960,,539431,9161990254,"Vill. E, Tal. Z",Marginal Farmer (Land <1 Hectare),ST,4.3,Cotton
FARM0327,Sunita Singh,6135-5238-3817,ac594cd05b509141d7d866b5ad00eadfd953e2733c1fed6e1b65bdd07d3763a1,1992-10-18,Female,8,987,,512050,7391553965,"Vill. B, Tal. Y",Big Farmer (Land >=2 Hectare),ST,3.38,Wheat
FARM0328,Amit Kumar,9801-7511-8928,01a53d198dee9554410e096e37a2871dbe41305521193b4e8c24c924bdcee8b7,1953-10-03,Female,5,294,,524517,7647979033,"Vill. C, Tal. Y",Marginal Farmer (Land <1 Hectare),ST,1.26,Maize
FARM0330,Rajesh Singh,3954-9549-5013,f6ed40afb65dd760cd60edd844117e7ab88cd44a47984991de7e67c5953f1ec0,1973-01-16,Female,20,192,,541782,7785410490,"Vill. E, Tal. X",Big Farmer (Land >=2 Hectare),ST,1.2,Maize
FARM0332,Sunita Patel,2255-9842-2505,a3282838721286917d0beaff053a03005818712946dfebcc7c26aa6d978749f7,1990-11-27,Female,28,140,,595434,9930282338,"Vill. B, Tal. Y",Big Farmer (Land >=2 Hectare),ST,4.09,Rice
FARM0338,Deepak Yadav,4520-8050-6068,8622ce8d25330507c35fb3d75b756eb3aa4aacd8074196fc905fd9ef5d3ee94f,2015-03-09,Female,1,352,,546079,8344671452,"Vill. D, Tal. Y",Big Farmer (Land >=2 Hectare),ST,2.96,Maize
FARM0344,Rajesh Patel,9575-5730-1995,dc99daf53efac1f9c74c5ff7ddd7e4b566061242c9f28b062f64d06f7639c224,1973-06-08,Female,14,670,,504008,6000454485,"Vill. D, Tal. Z",Small Farmer (Land >=1 & <2 Hectare),ST,1.57,Sugarcane
FARM0351,Priya Jain,4862-5704-9767,98dded657dd65a2152bda419394398759d71b9b054312e62ab58598a2b74ed13,1969-03-15,Female,30,719,,566002,8192400307,"Vill. A, Tal. Y",Big Farmer (Land >=2 Hectare),ST,4.39,Maize
FARM0354,Rajesh Deshmukh,1242-2532-7918,6278b0150e8150079b918112871b4bca4bf6434f9946bd50c173b588d6bd336b,1978-08-09,Female,7,439,,541243,8483258893,"Vill. B, Tal. Y",Small Farmer (Land >=1 & <2 Hectare),ST,2.5,Sugarcane
FARM0358,Vikas Deshmukh,7745-1432-9471,1bc05fffdd12b062cf5270950ac245c39d435e4bb8e7e3eb9a7e49e8b0962a56,1964-04-02,Female,9,433,,561221,8083192126,"Vill. E, Tal. Z",Small Farmer (Land >=1 & <2 Hectare),ST,3.3,Wheat
FARM0363,Priya Gupta,9517-7049-4567,14d77938b60ee686b4b61b3f1ddcfeb9caccd30271e49864ae013f0370723952,2001-11-02,Female,10,178,,507150,7707107347,"Vill. C, Tal. Y",Big Farmer (Land >=2 Hectare),ST,3.93,Cotton
FARM0365,Meena Yadav,5064-1897-5438,4383bbf80e7cb4c500dee5bc9138f831c438f41e05825b41a210330e84c365bf,1956-10-05,Female,30,414,,511747,6536993811,"Vill. E, Tal. Z",Small Farmer (Land >=1 & <2 Hectare),ST,0.77,Wheat
FARM0368,Amit Sharma,4577-9166-4835,146c60bf2aec450f2919c084cfd4fee289b00630a8123f3d8e08c8175d8c12ae,1969-10-06,Female,2,877,,525913,7823744293,"Vill. C, Tal. Y",Marginal Farmer (Land <1 Hectare),ST,1.67,Sugarcane
FARM0371,Amit Deshmukh,6153-4077-9905,b0ceb72ecf9503fd8aff1eca317c2ec856b04a9ea0510ddc9871d6755a7b2b58,2011-08-08,Female,19,706,,521375,6834595349,"Vill. D, Tal. X",Small Farmer (Land >=1 & <2 Hectare),ST,3.17,Maize
FARM0383,Priya Jain,9487-5256-6606,0968dcb55feb0946884f20f4d87766368f9953273dcd022fe361e02e3efcbb83,2006-07-16,Female,17,724,,561084,9123918558,"Vill. A, Tal. X",Marginal Farmer (Land <1 Hectare),ST,1.47,Rice
FARM0386,Deepak Kumar,2536-9843-9250,3e09c6f55073c2b1b92e994a23a5d7e4a75c0991e7dee5ad5c9ad1ea08b39f7f,1999-06-28,Female,24,310,,584152,8824126316,"Vill. B, Tal. X",Big Farmer (Land >=2 Hectare),ST,3.09,Maize
FARM0395,Vikas Chauhan,2642-1682-1273,6ceaa0327eadc7298abe324b71e5a9978260587837ae584bc8d09e810b5a5a9f,1967-11-01,Female,9,385,,562705,9541127802,"Vill. E, Tal. Y",Big Farmer (Land >=2 Hectare),ST,2.54,Maize
FARM0403,Sunita Deshmukh,7450-1215-1047,12652a2f15715a7ec23c672dac4f8f04a7d369e662e1478c2127c193c2086a4a,1955-12-28,Female,3,965,,592648,9610684481,"Vill. A, Tal. Y",Small Farmer (Land >=1 & <2 Hectare),ST,2.86,Sugarcane
FARM0408,Sunita Sharma,7262-7825-9094,f823c8b84c200acc019a559b164a943787120b02e0d8f8a6e5f13bdef156b221,2021-08-13,Female,15,352,,590774,6521770036,"Vill. A, Tal. Y",Big Farmer (Land >=2 Hectare),ST,0.64,Cotton
FARM0409,Meena Gupta,3177-3895-2666,8e5f3fefca2a11726adac4f15244dc0fbccc1a3b96341e1725e26b097cf8136b,2011-02-03,Female,12,901,,584879,6421549172,"Vill. D, Tal. X",Big Farmer (Land >=2 Hectare),ST,0.72,Rice
FARM0420,Vikas Patel,1918-4924-8288,20282e0cc6be21c1a3d26401dfadbcf8373be24c590d2c2bbc2c2c09cd76b71f,1985-07-04,Female,4,694,,538103,8225656518,"Vill. E, Tal. X",Small Farmer (Land >=1 & <2 Hectare),ST,1.02,Cotton
FARM0433,Sunita Yadav,3268-3788-3667,56e7532c48698306ec8f0fd289a964575138dfee496360386e9757f7b366c197,1963-09-24,Female,8,614,,542895,8401357796,"Vill. D, Tal. Z",Marginal Farmer (Land <1 Hectare),ST,3.68,Maize
FARM0446,Priya Singh,3898-3977-1614,787eb6c881ea8da3253e0f909b3ba74a35a8410446accdf3714c8e2d76de0938,1973-03-12,Female,15,232,,597275,8588945724,"Vill. B, Tal. X",Small Farmer (Land >=1 & <2 Hectare),ST,3.06,Maize
FARM0462,Rohan Chauhan,2022-8044-8903,34b9a308c194ee8fc74f8ec1cf05d448a125843cae0d6c43d612bb18311cc7f0,1950-04-20,Female,12,899,,594307,6662606836,"Vill. A, Tal. Y",Small Farmer (Land >=1 & <2 Hectare),ST,4.47,Rice
FARM0465,Priya Yadav,5161-2616-5260,907e428c43f8441d819cb60757538d2b4d490933eaec317f7a0f2c7992921a9e,1990-11-29,Female,9,645,,520893,9094385492,"Vill. E, Tal. Y",Marginal Farmer (Land <1 Hectare),ST,4.79,Wheat
FARM0487,Meena Deshmukh,4103-9044-6710,aa11f8f5510f8dd784f36a75e9a1652ace36fa624b2372ccd0f4e920ce57dc60,2018-11-23,Female,31,621,,574299,6936396462,"Vill. E, Tal. Z",Marginal Farmer (Land <1 Hectare),ST,2.38,Rice
FARM0492,Vikas Chauhan,7103-2980-5495,ecbddd36d0a4e2da78768a3f3d3b964fcfe649a4350e4c81338401806271282a,2011-04-25,Female,31,643,,578931,9635710596,"Vill. D, Tal. X",Small Farmer (Land >=1 & <2 Hectare),ST,4.52,Maize
FARM0495,Anjali Kumar,3462-2004-9832,3e9d3f294fe402bdda91a331cfdf73217ec97b5c4819e937bc6727cbaf93d50b,1982-04-17,Female,28,864,,509233,8176418224,"Vill. D, Tal. Y",Marginal Farmer (Land <1 Hectare),ST,1.96,Wheat
FARM0517,Sunita Kumar,5736-1169-5048,8980653350fc9288f62a08b38f70d95a6af579e74a260a7fe7db8f780cbb5189,1969-01-27,Female,22,335,,556437,9586128186,"Vill. A, Tal. X",Big Farmer (Land >=2 Hectare),ST,1.61,Cotton
FARM0519,Meena Kumar,9519-8324-3178,f333959d3382156ee42366dc9b41b15a46ff037a3dc441d367cba63b96a0ecda,1965-06-28,Female,21,603,,520404,6944040503,"Vill. B, Tal. Z",Marginal Farmer (Land <1 Hectare),ST,0.84,Rice
FARM0530,Priya Singh,9114-6630-9240,3901abba6abd85116700ae8ade8de86bd0b8a0c7eb9b0efb09916c484b8cfadc,1997-04-29,Female,4,715,,574092,9500146446,"Vill. E, Tal. Y",Marginal Farmer (Land <1 Hectare),ST,1.03,Wheat
FARM0547,Rajesh Yadav,7319-7473-4522,3b492498bdb1e7d588e86d5151bcde00a7c5f77c7615dbc7f8a592c582b531fd,1975-03-27,Female,19,160,,544642,7141096091,"Vill. C, Tal. Z",Marginal Farmer (Land <1 Hectare),ST,1.13,Maize
FARM0548,Kavita Verma,4149-9876-7446,c87d4a758010168e7be7ae40bf1e6d4bf429ee8b7536292fcdb1954eaf4ea13f,2004-06-23,Female,17,675,,501928,8818012102,"Vill. B, Tal. Z",Small Farmer (Land >=1 & <2 Hectare),ST,2.9,Sugarcane
FARM0571,Vikas Verma,5416-5693-1338,cf5282d7939dbccb34af3281a76c98410815d357919bbd9d1ba93ba2dce86929,1959-03-05,Female,28,782,,541666,7685540504,"Vill. A, Tal. X",Marginal Farmer (Land <1 Hectare),ST,2.78,Sugarcane
FARM0591,Deepak Deshmukh,8765-6684-9362,ab7a6932a4d4d55556180b2e60bb0e3a1bba74a843387bf2596a5a379fb7de5a,1997-12-17,Female,15,709,,507054,7279948338,"Vill. C, Tal. Z",Small Farmer (Land >=1 & <2 Hectare),ST,1.2,Rice
FARM0598,Rohan Gupta,2415-5168-8370,c2c280adcc596d7f66db3c7bb7e6bcfe3f758dcfafb66a9906904ba55b9403c7,2020-03-25,Female,11,863,,576662,6599022558,"Vill. D, Tal. Z",Big Farmer (Land >=2 Hectare),ST,2.07,Sugarcane
FARM0609,Sunita Deshmukh,6590-8937-7087,c71aaec1c5b5b5cd01879d312ea37b91aeeee4bc217911ff36838d7a7a9912f9,1974-11-14,Female,14,876,,576701,6139665667,"Vill. E, Tal. Y",Marginal Farmer (Land <1 Hectare),ST,2.4,Maize
FARM0613,Rajesh Sharma,4448-3981-7579,864a15ef661b81ebad30ce6d73738187e5d204f92ef1df572db9d5c2dad23b78,1997-07-16,Female,23,277,,515120,9996010979,"Vill. C, Tal. Z",Marginal Farmer (Land <1 Hectare),ST,2.17,Cotton
FARM0614,Priya Jain,7954-2072-2282,7bf7610a8bfbd74a39f42e79eb904f8701d3d14de575c0ad379c046c8de50317,1995-02-20,Female,30,470,,582293,8823005770,"Vill. A, Tal. X",Marginal Farmer (Land <1 Hectare),ST,1.12,Sugarcane
FARM0636,Meena Verma,6259-5249-6612,12c0c4f9bcd46a71fbbe4eb8e286971ff1e8167978a38be6c7c2252bf9342547,1960-10-04,Female,31,367,,512403,7495333317,"Vill. E, Tal. Z",Big Farmer (Land >=2 Hectare),ST,2.16,Maize
FARM0646,Meena Jain,3645-1046-7012,d0b6b0a2089f955c1b605df4f8a13418231c841d166d04499f38c7caddad9d98,1976-02-09,Female,34,433,,553511,6394621639,"Vill. C, Tal. X",Big Farmer (Land >=2 Hectare),ST,1.97,Sugarcane
FARM0648,Anjali Gupta,6410-3504-1066,be0d28f1aee2510a61a6a4657c830b75d74c09956ab60947e8a9225fef8ee029,1982-08-15,Female,27,131,,553969,6080726222,"Vill. C, Tal. X",Small Farmer (Land >=1 & <2 Hectare),ST,2.3,Rice
FARM0681,Amit Yadav,4306-6654-7862,bbfbdfa82045741e6c609c17ce5d430931c819907509c90595f532c7bac969fa,2003-01-20,Female,14,374,,588676,8733507948,"Vill. D, Tal. X",Small Farmer (Land >=1 & <2 Hectare),ST,2.01,Wheat
FARM0692,Meena Kumar,5031-8387-6873,52def1495e71ee7b88632736a620d731e1a027d90294ca3f2091b784d2443da8,1988-04-08,Female,15,486,,545554,8981283210,"Vill. C, Tal. Z",Marginal Farmer (Land <1 Hectare),ST,1.83,Cotton
FARM0694,Priya Deshmukh,5823-3773-9651,20771f2e58ec7ae22426f4050fef4c17f22a93d99f63030c7c16ec2472991c77,1953-12-21,Female,4,450,,537562,8700685933,"Vill. A, Tal. Y",Big Farmer (Land >=2 Hectare),ST,2.22,Wheat
FARM0713,Deepak Yadav,1539-6952-2200,f60e38e1359f42a52a2ca781756a2a8d97601008e165eda6f5f3c18285c9bd0f,1984-02-18,Female,25,369,,520154,7520560259,"Vill. E, Tal. Z",Marginal Farmer (Land <1 Hectare),ST,4.0,Cotton
FARM0714,Amit Patel,2752-6692-1397,9c546ca15d1b4b22e99fc4cb80a1a7508b62b6723d74420d2d091f45bd9a57e4,1960-09-16,Female,21,680,,569546,7028533856,"Vill. E, Tal. Z",Big Farmer (Land >=2 Hectare),ST,0.99,Wheat
FARM0717,Rajesh Gupta,9524-1909-2772,4b7dd1f590ff0a48f4a0bb27888b5265fa94f564943243d8f2976bbc1a1b3be7,1963-02-07,Female,28,430,,515027,6321011689,"Vill. C, Tal. Z",Marginal Farmer (Land <1 Hectare),ST,3.19,Sugarcane
FARM0718,Amit Chauhan,7213-1704-1078,4d0de82d4e4780d9141bdeb43267848525e7da70e53705e11d19786795fc100a,1958-02-11,Female,31,108,,549698,6805040174,"Vill. B, Tal. Y",Small Farmer (Land >=1 & <2 Hectare),ST,2.57,Sugarcane
FARM0721,Vikas Kumar,4637-7341-5616,b082d0d16a640e8070b93fda6a70510cdaa964a177d2617077d89ff66ea18732,1955-11-25,Female,11,393,,525757,9898165925,"Vill. A, Tal. Y",Big Farmer (Land >=2 Hectare),ST,2.7,Sugarcane
FARM0738,Anjali Chauhan,9229-3552-1277,53e24d3349a91d39377fe0ff5437f9bcbb7be1907f2b2afcd16b5efd8648b548,2019-04-28,Female,21,693,,596362,7851123555,"Vill. E, Tal. Z",Small Farmer (Land >=1 & <2 Hectare),ST,0.76,Sugarcane
FARM0754,Deepak Singh,8225-1473-1617,28706a63292145234ffffedc5815b636d3440e2f3a8aabaa27a9bfa06f572ca0,1975-01-25,Female,3,258,,527960,6714828026,"Vill. E, Tal. Y",Marginal Farmer (Land <1 Hectare),ST,4.26,Wheat
FARM0755,Priya Jain,3823-8284-8880,1a4a31e3ee00c8fef913605bd8471fd6e46c78145f22426f6d9127740ad77f77,1959-12-16,Female,16,584,,504353,7935931395,"Vill. D, Tal. Z",Big Farmer (Land >=2 Hectare),ST,4.44,Cotton
FARM0762,Priya Sharma,4127-4691-4753,e724006bc5d8924218da9a82d2e7bbf7b8cb20b73dd4de65661babeeaea3471f,2021-07-25,Female,10,936,,554662,9390615294,"Vill. D, Tal. Z",Small Farmer (Land >=1 & <2 Hectare),ST,2.73,Wheat
FARM0784,Vikas Deshmukh,8892-2687-8041,7c3c91bbb012c8b03b4189156d8d2ddea8b934558609a0b7faccecdec7def9f9,1980-06-12,Female,24,583,,575340,6348546691,"Vill. A, Tal. Y",Big Farmer (Land >=2 Hectare),ST,3.55,Rice
FARM0788,Anjali Sharma,3745-3322-6413,e791ab8137ef6f692defdc92f2a26acc6134e47c20dd9f7cca55babc60ef7bd2,1978-02-24,Female,21,946,,510930,7927693932,"Vill. A, Tal. X",Marginal Farmer (Land <1 Hectare),ST,4.18,Cotton
FARM0796,Rohan Patel,7781-2971-6294,6eb7560b668b730e0ca0e9ad959628a1733b36ea32a52325e58109d11dcdca01,1999-03-07,Female,30,336,,523379,7446950758,"Vill. A, Tal. Y",Marginal Farmer (Land <1 Hectare),ST,2.7,Wheat
FARM0800,Kavita Patel,6515-4934-5494,866306d645631219113b89ada7064202ee78fca51496d086c75e1c2fd16c2d91,1985-09-03,Female,11,653,,586154,6360837415,"Vill. A, Tal. X",Big Farmer (Land >=2 Hectare),ST,1.44,Cotton
FARM0806,Kavita Gupta,5233-5533-1686,2c609874cbed34ec36278df8d85971f49b43f26a925b85c56457a61a7965abdd,1954-04-04,Female,24,894,,542615,8750447722,"Vill. C, Tal. Z",Small Farmer (Land >=1 & <2 Hectare),ST,1.61,Sugarcane
FARM0826,Priya Chauhan,2759-5425-7800,67a1de20d9542a9c37cfa725ca4b6e0951bc6e72d84e790a2cff245d9803d3c4,2000-08-18,Female,5,432,,529815,8149066219,"Vill. B, Tal. Y",Big Farmer (Land >=2 Hectare),ST,4.75,Wheat
