farmer_id,farmer_name,aadhaar,aadhaar_hash,dob,gender,state_lgd_code,district_lgd_code,sub_district_lgd_code,village_lgd_code,mobile_no,address,farmer_category,caste_category,farm_area_ha,crop
FARM0043,Priti Deshmukh,XXXX-XXXX-0648,7cab650cb5fb4e75ec219583179f037a74fe83643e8930fe11656dd1497a052a,1990-02-07,Female,27,466,,558532,8647440615,"Vill. C, Tal. X",Small Farmer (Land >=1 & <2 Hectare),ST,1.75,Groundnut
FARM0029,Priti Patil,XXXX-XXXX-5932,74079209598f94a638a0008c93752d50c646c559b342b140404b34582dcd5e08,1962-08-01,Female,27,466,,550323,7625787216,"Vill. D, Tal. X",Big Farmer (Land >=2 Hectare),SC,2.52,Jowar
FARM0095,Sangeeta Mehta,XXXX-XXXX-9111,1f000946e3dd6eec8315a41105b08e26b6aaa1a2d87425252689d5fd30e8b5c4,1984-09-03,Female,27,497,,548378,8793830792,"Vill. C, Tal. X",Big Farmer (Land >=2 Hectare),SC,3.4,Jowar
FARM0018,Kavita Yadav,XXXX-XXXX-3403,a66635ac3bac3a6439b6ef8991c189d9674ea96ab114ee6d60d93d803573bc7f,1972-05-04,Female,27,498,,558532,6337929849,"Vill. B, Tal. Y",Small Farmer (Land >=1 & <2 Hectare),SC,1.99,Jowar
FARM0083,Priya Singh,XXXX-XXXX-0623,5f197dbe9ff7b71af8a718c7c83828c18da67e0ab63ba61b0c9c269b6369197e,1959-04-26,Female,27,497,,534259,7436260683,"Vill. E, Tal. X",Big Farmer (Land >=2 Hectare),ST,4.96,Jowar
FARM0003,Kavita Yadav,XXXX-XXXX-4596,92201d242267f5719d9e9f1a74430ffb98992adac1b1b6fcd2177ebe849a12c9,1959-09-07,Female,27,466,,552577,6897237260,"Vill. B, Tal. Z",Big Farmer (Land >=2 Hectare),General,3.11,Maize
FARM0060,Geeta Khan,XXXX-XXXX-7770,9cfce52ae8c4a1c312d4965c1514aea1204de9502e929c933f9c412cd5a53e68,1981-09-15,Female,27,498,,558532,8749710951,"Vill. E, Tal. Y",Big Farmer (Land >=2 Hectare),General,3.58,Maize
FARM0019,Priya Sharma,XXXX-XXXX-6066,66a1b4acdd36f37ad9a53c0626a0a933d0a0147307c0326d79bf733f5717fd8c,1962-05-12,Female,27,498,,558123,8083877650,"Vill. A, Tal. Z",Big Farmer (Land >=2 Hectare),SC,2.76,Maize
FARM0093,Geeta Mehta,XXXX-XXXX-3086,b9d18b73416606de7ed297aacd9ac32a33e59a6c39007dc7b4bf5b86b57b6f5b,1998-12-20,Female,27,498,,558123,9486009336,"Vill. E, Tal. X",Big Farmer (Land >=2 Hectare),ST,4.81,Maize
FARM0057,Kavita Mehta,XXXX-XXXX-3303,65bb6aa58bb77297af7121989372a920034e3fee2a666ed2c4e423cd4e07376f,1990-02-21,Female,27,497,,550323,7665730950,"Vill. C, Tal. Y",Marginal Farmer (Land < 1 Hectare),ST,0.73,Maize
FARM0097,Pooja Kumar,XXXX-XXXX-6622,25613dbe0b471a2b3e9792b661c9314318e64ab476dd4e2e6681c43cd7cc3928,1993-10-01,Female,27,498,,534259,7831186015,"Vill. E, Tal. X",Big Farmer (Land >=2 Hectare),OBC,4.16,Rice
FARM0096,Pooja Deshmukh,XXXX-XXXX-8624,dd6073bf94bbc2ef03c9b1f410c8a127c1170df00e4b9694ec3853f2050f5762,1980-09-20,Female,27,497,,558532,8327524680,"Vill. D, Tal. Y",Marginal Farmer (Land < 1 Hectare),OBC,0.72,Rice
FARM0001,Priti Yadav,XXXX-XXXX-6761,8f8731dcbb7c213fdcd4d309cfd3d0d7de84e1b050b98825c6e0e10f17662f09,1986-09-27,Female,27,469,,558532,9263940344,"Vill. C, Tal. X",Big Farmer (Land >=2 Hectare),ST,3.12,Rice
FARM0041,Sunita Kumar,XXXX-XXXX-1784,f9630566e18252f89c86c43429386a027cf4bc777312a4428d0c117ca98ebd68,1990-01-30,Female,27,487,,548378,6727486263,"Vill. C, Tal. X",Big Farmer (Land >=2 Hectare),SC,3.82,Soybean
FARM0039,Pooja Yadav,XXXX-XXXX-7201,e3ce02ce6b606c9ab04a09f2df2e762b892899585855da0d40b8f053cd163e48,1967-06-15,Female,27,466,,552577,9296020943,"Vill. C, Tal. Z",Small Farmer (Land >=1 & <2 Hectare),SC,1.73,Soybean
FARM0024,Anita Kumar,XXXX-XXXX-2178,c9720b7772171d5e1ef8ab50a6a484e8d0bb473cdcd80298047fd9ec2620e6ff,1972-06-10,Female,27,487,,550323,8539887903,"Vill. A, Tal. X",Marginal Farmer (Land < 1 Hectare),General,0.54,Sugarcane
FARM0089,Neha Deshmukh,XXXX-XXXX-7389,0cdf9390793fef66f92589ff9fc6e102ded9b8061337ab7ad854646fccedff11,1964-01-05,Female,27,498,,534259,6542340547,"Vill. B, Tal. X",Marginal Farmer (Land < 1 Hectare),General,0.77,Sugarcane
FARM0054,Kavita Yadav,XXXX-XXXX-7189,115d17b2a37c6f640af6aaa71b98e000e9b72f0b5cf5bb7c0f09fba229d757d9,1981-09-21,Female,27,466,,534259,8923873534,"Vill. B, Tal. X",Marginal Farmer (Land < 1 Hectare),OBC,0.88,Sugarcane
FARM0014,Anita Joshi,XXXX-XXXX-8871,1e0627036934255e218f374b77a981ad61f41b54103127e112583a68b224391b,1955-01-01,Female,27,487,,558123,6269953816,"Vill. B, Tal. Y",Big Farmer (Land >=2 Hectare),SC,2.85,Sugarcane
FARM0087,Sangeeta Sharma,XXXX-XXXX-7704,571c68ea358c2730ee0df091b10a8f856c95d4da9428f2dfbda8582ec7334d8d,1985-11-08,Female,27,487,,552577,7038185401,"Vill. B, Tal. X",Big Farmer (Land >=2 Hectare),SC,2.36,Sugarcane
FARM0005,Anita Singh,XXXX-XXXX-4220,08cf829ec68cd144d95b8381a16f59ae6830c4bf933909b3adcc683293931b66,1992-08-01,Female,27,469,,552577,9469422962,"Vill. A, Tal. X",Small Farmer (Land >=1 & <2 Hectare),SC,1.93,Sugarcane
FARM0062,Kavita Patil,XXXX-XXXX-1743,b5e05de972792a0e1f18986cdb1a4d6b04eefcfb3e99db4ffe38e655a502c1b0,1972-10-08,Female,27,487,,534259,6828380875,"Vill. B, Tal. Y",Big Farmer (Land >=2 Hectare),General,4.3,Tur
FARM0072,Geeta Deshmukh,XXXX-XXXX-9239,7871155c4c3d40931e6c6b909d04d714ec725bc852214bd0b0474c28ca89c02f,1984-11-28,Female,27,487,,534259,7734896681,"Vill. D, Tal. Z",Small Farmer (Land >=1 & <2 Hectare),General,1.94,Tur
FARM0026,Rekha Patil,XXXX-XXXX-9941,d6d67a67435609108af357159e0bf3f7b82bfddebc235be4b57f74505097bcdb,1955-08-30,Female,27,497,,534259,8743541113,"Vill. B, Tal. Z",Big Farmer (Land >=2 Hectare),OBC,4.97,Tur
FARM0022,Priti Patil,XXXX-XXXX-8720,63b5cbec4a5b15ec85f42d4fef5be221495a0946ee577c39b34bb03e807244ad,1982-11-11,Female,27,469,,558532,6835166741,"Vill. C, Tal. X",Big Farmer (Land >=2 Hectare),ST,3.68,Tur
FARM0063,Priti Patel,XXXX-XXXX-4232,a0c465ec4a4c2bd9ea3444609a54c3da9d4552c6d5a92597698f8203a2543066,1970-12-02,Female,27,487,,552577,8033568771,"Vill. B, Tal. Z",Marginal Farmer (Land < 1 Hectare),ST,0.88,Tur
FARM0051,Priya Sharma,XXXX-XXXX-2918,88235c265150893848ce0e1e21a8ca3b38f67e992befd7a62ea7e878d1040355,1959-10-12,Female,27,466,,548378,8148566394,"Vill. A, Tal. X",Small Farmer (Land >=1 & <2 Hectare),ST,1.69,Tur
FARM0010,Priya Yadav,XXXX-XXXX-5526,587f3226977e188d8088c29878c087d1ddd96933e608862208d80d5aa86c1712,1964-04-03,Female,27,498,,552577,7695954880,"Vill. D, Tal. Z",Big Farmer (Land >=2 Hectare),General,2.86,Wheat
FARM0092,Priti Patel,XXXX-XXXX-7073,f399545cbc9a0c2e07561fd60552564ee914081dc59b5fe126ea235b526f556e,1995-12-28,Female,27,469,,558123,6155097986,"Vill. D, Tal. Z",Big Farmer (Land >=2 Hectare),General,3.32,Wheat
FARM0016,Geeta Mehta,XXXX-XXXX-2130,45727b8cf62cbfe7acd3e84f8d9352513f612563b447aca0871465eb8f285ba8,1967-06-26,Female,27,487,,558123,9884543647,"Vill. A, Tal. X",Big Farmer (Land >=2 Hectare),OBC,4.84,Wheat
FARM0053,Kavita Kumar,XXXX-XXXX-5636,0059c93401e165501bcb8c84eeec672830d5f2ab4c495097b460856a930803b6,1978-04-27,Female,27,498,,534259,8904869818,"Vill. B, Tal. Z",Big Farmer (Land >=2 Hectare),OBC,2.26,Wheat
FARM0021,Priya Joshi,XXXX-XXXX-5044,dfd96b8dedbae24b3d67505b2bd446a151b345fdba76f9bd148f7e413e6d2e8e,1972-12-30,Female,27,497,,558532,9143097614,"Vill. E, Tal. Z",Big Farmer (Land >=2 Hectare),ST,3.07,Wheat
FARM0027,Geeta Singh,XXXX-XXXX-6093,e9f2930beee6316b52a584c7214ab8aca6393eba260958434ceaa5e47bbcb3aa,1971-08-26,Female,27,498,,558532,9613274524,"Vill. C, Tal. Z",Marginal Farmer (Land < 1 Hectare),ST,0.96,Wheat
FARM0052,Anita Khan,XXXX-XXXX-0109,d3a505e8738de3e0d4b9e97afca7b78d18839f9a78f1644b23befe09691797c8,1971-11-30,Female,27,487,,558123,8759829738,"Vill. D, Tal. Y",Small Farmer (Land >=1 & <2 Hectare),ST,1.2,Wheat
FARM0104,Meena Jain,9289-3693-5503,9ae71dea2e10ba86385813b42e78f36123b3f6473686bb93ea1a83365fbca346,2020-12-29,Female,34,304,,529042,6527212511,"Vill. B, Tal. Z",Marginal Farmer (Land <1 Hectare),OBC,2.78,Wheat
FARM0107,Anjali Sharma,4646-7679-8091,2c6a81581c236089ab9dc3ff3ea1865754f3a6a957f434d70e04ebdc5b3934b6,1980-09-15,Female,12,974,,593380,6541788669,"Vill. A, Tal. Z",Marginal Farmer (Land <1 Hectare),General,4.87,Cotton
FARM0109,Rajesh Chauhan,5134-7609-5060,feaf70340cb14b20bcc9f59e8b3085f649a563af4a2295d9baf8f91b6bf9b3b3,1993-05-22,Female,2,766,,581615,8180285069,"Vill. E, Tal. Y",Small Farmer (Land >=1 & <2 Hectare),SC,4.05,Sugarcane
FARM0110,Priya Deshmukh,9020-2805-1039,3aedb3846e895d306ec6b0ed4e6de6b27b297f0838a4ae749387279922256aed,2008-10-03,Female,11,100,,579421,6351016131,"Vill. C, Tal. Y",Small Farmer (Land >=1 & <2 Hectare),SC,2.24,Maize
FARM0112,Rohan Patel,3106-7740-3605,0452113b3ddbe3446b0015ee5fe7a099fb220791ff783d95e7582066547f8912,1994-10-25,Female,5,595,,523059,8190482554,"Vill. C, Tal. Z",Marginal Farmer (Land <1 Hectare),SC,2.38,Rice
FARM0113,Meena Singh,7196-6651-7644,7d9a9faa07c51c32736e70b46ee7e9a7971c10343b154a782ef99e3e571aa3a0,1965-02-06,Female,33,429,,576342,6570839417,"Vill. C, Tal. Z",Small Farmer (Land >=1 & <2 Hectare),General,3.24,Rice
FARM0114,Vikas Verma,8669-5172-1660,dce885640dedbcf3a8c5436aa8bab5c8fb1cc3e2f29b68f1897110a82ef618f3,1963-11-24,Female,5,686,,532460,7854430120,"Vill. E, Tal. Z",Small Farmer (Land >=1 & <2 Hectare),General,3.72,Maize
FARM0115,Kavita Patel,8622-3079-9447,87b34037db6096eb28dc327f5c27ed0c0eb84ac046872eb9d40b85af9e513ea5,1964-01-17,Female,9,401,,598767,8203582356,"Vill. D, Tal. X",Big Farmer (Land >=2 Hectare),ST,1.7,Maize
FARM0117,Anjali Gupta,8921-1046-1630,c5b34d26625a0a769c27c83a6d4cf22f4567beae9b684b66e979c25ebbf85396,1990-01-16,Female,13,195,,595516,7508449274,"Vill. A, Tal. X",Marginal Farmer (Land <1 Hectare),ST,2.83,Rice
FARM0118,Amit Sharma,2654-4533-1165,c741dad62d29fe2e4e8f0d0313af7390d31522e86e1803301fec29ce0ecdc74b,1950-12-26,Female,33,267,,594490,7925166396,"Vill. A, Tal. X",Big Farmer (Land >=2 Hectare),ST,4.69,Rice
FARM0119,Amit Jain,5225-8299-1710,68bdf1f6700a1584dccdff55545c40e6143b77032d3f51f38217f947dc463942,1984-03-20,Female,19,265,,507294,9107753580,"Vill. B, Tal. Y",Small Farmer (Land >=1 & <2 Hectare),ST,2.69,Rice
FARM0120,Sunita Singh,5295-1026-1143,c689a75480b0e95ae05bd48f39718777a93613a063efd69f05df741c3d72b3c8,1958-05-25,Female,25,991,,529948,9564663417,"Vill. E, Tal. X",Marginal Farmer (Land <1 Hectare),ST,4.73,Maize
FARM0121,Rohan Verma,5541-3752-4045,f31b079f009d6702ffe05a45273095513466ebcd7d808de4682c4786d1c122c5,1969-08-17,Female,7,139,,525559,9101185464,"Vill. D, Tal. X",Marginal Farmer (Land <1 Hectare),General,1.38,Cotton
FARM0128,Anjali Verma,6142-2036-5698,7e17a26d5edbf2151272d17a3f7ad2a6455276fe038d8944a127b9aef37503ae,2022-09-26,Female,5,218,,508620,7030205074,"Vill. A, Tal. X",Big Farmer (Land >=2 Hectare),SC,2.07,Sugarcane
FARM0133,Priya Yadav,8773-6322-8941,09232034c342a18083d48318fe3345f8b3cec2f7b8317825e474464f46da4127,1982-05-10,Female,10,419,,533022,8867464052,"Vill. D, Tal. Y",Small Farmer (Land >=1 & <2 Hectare),ST,3.41,Cotton
FARM0135,Rajesh Verma,8603-9855-3203,d7a25080d0c9b1efcfd11cd54532cd1700e5d6923334d4671b29c8289680e880,2019-04-01,Female,6,392,,590937,6487758748,"Vill. D, Tal. Y",Small Farmer (Land >=1 & <2 Hectare),OBC,4.73,Sugarcane
FARM0136,Amit Gupta,5821-3444-8005,67dbbbcaca87017f2e05c0d0618fd001c613c46bc199479f5cd78ffbe904b856,2018-12-05,Female,19,842,,520955,9076486490,"Vill. A, Tal. Z",Marginal Farmer (Land <1 Hectare),General,1.85,Wheat
FARM0137,Meena Sharma,7207-6338-6445,cb4c22b56f6a63a53c0b432407a2b3cfef90e16de66b6f1baffab688a035a6d8,1999-09-05,Female,6,760,,571752,6251648148,"Vill. E, Tal. X",Small Farmer (Land >=1 & <2 Hectare),ST,3.57,Wheat
FARM0138,Kavita Jain,6835-1534-8712,286675794a374e7f4a300b9bd2f0fba40521559296a285fcf38c729968224adc,2002-05-09,Female,4,340,,598613,8114801727,"Vill. A, Tal. X",Big Farmer (Land >=2 Hectare),SC,3.41,Cotton
FARM0141,Meena Deshmukh,2759-7721-2695,16e6bb129907a956c2db3d29f1a3d28e4eb7a281384cb696f46587071a0aafe3,1961-04-25,Female,22,818,,561550,8149733566,"Vill. A, Tal. Z",Small Farmer (Land >=1 & <2 Hectare),ST,2.06,Sugarcane
FARM0142,Priya Sharma,4201-7796-3154,7e37907e3b4dbb40e42f4218f981184186c46629a0301fda04f4ab3e0d5394ab,2015-01-19,Female,32,734,,558001,7943914048,"Vill. A, Tal. Y",Big Farmer (Land >=2 Hectare),General,4.32,Cotton
FARM0143,Amit Kumar,3303-9225-6216,a35b1c2d319ee53e29dbbbedca1720f7fecb2f2f8b21a428b27ef45545b87134,1999-11-24,Female,35,212,,519959,9425837807,"Vill. C, Tal. X",Big Farmer (Land >=2 Hectare),ST,1.19,Cotton
FARM0147,Rohan Jain,5606-4611-3873,ea66d9edb276bc660b2320a5ba42ce4a5efd6549c7f8e886b69bc8eab07bb9de,1977-08-24,Female,20,430,,524776,9204791170,"Vill. C, Tal. X",Small Farmer (Land >=1 & <2 Hectare),OBC,4.21,Maize
FARM0150,Priya Yadav,5518-5548-8829,6cdf85c09dee639792b6713de7483f4d50054f760b71c005dcb21bdde2ddcb6d,2022-05-21,Female,8,406,,583883,8570620857,"Vill. C, Tal. Y",Small Farmer (Land >=1 & <2 Hectare),ST,4.54,Maize
FARM0151,Vikas Sharma,6005-2360-5324,8d2ae36029d9c5ad587d3d8f7537a8eda32b88a8127c82e2a876335af70cdb85,1952-05-31,Female,23,103,,542629,7321174198,"Vill. C, Tal. Y",Big Farmer (Land >=2 Hectare),ST,0.85,Sugarcane
FARM0153,Priya Singh,2795-1112-4316,c8288975b28422ab8b33a94bb319f00611d1039f97ea4982f1507f30ef4e16fd,1979-09-04,Female,8,935,,533805,7269999895,"Vill. A, Tal. Z",Big Farmer (Land >=2 Hectare),OBC,2.85,Maize
FARM0154,Rajesh Patel,1413-3240-1707,affb9d2aaa556dfadab64aa2bc69869e7e987b4a87a6c028951960e6e4c65d7d,2013-12-22,Female,22,152,,591281,7740452480,"Vill. A, Tal. Z",Marginal Farmer (Land <1 Hectare),SC,2.59,Cotton
FARM0155,Sunita Chauhan,4414-5884-7599,ecaff2b6e8fb2a6ce4cd1d4c5ce596978a0e892309eb15c15573da83919204ac,1979-05-05,Female,18,103,,527380,9284053276,"Vill. D, Tal. Y",Marginal Farmer (Land <1 Hectare),SC,1.68,Rice
FARM0157,Sunita Deshmukh,2539-4702-1897,b5e48e32b6468f868bf61108f9c4b8f2e8b0b0caa2f5cd788b574cb4651acc17,2010-04-16,Female,17,333,,513092,6865869680,"Vill. A, Tal. X",Marginal Farmer (Land <1 Hectare),OBC,4.75,Cotton
FARM0158,Rohan Yadav,8377-9903-9248,915957e08b39e0a6babf86ec4b754ed0f21a7b4d8453cc01d7154cc22f9a8cf7,2016-02-27,Female,30,832,,569299,7849277436,"Vill. C, Tal. X",Big Farmer (Land >=2 Hectare),General,1.62,Rice
FARM0160,Rajesh Deshmukh,1387-7751-9313,37738a294b9a945ef8277f67002a0910bd8618be61950397494ff61dc2ceae30,1975-06-21,Female,19,172,,507241,7108156403,"Vill. C, Tal. Z",Small Farmer (Land >=1 & <2 Hectare),SC,2.92,Cotton
FARM0161,Sunita Deshmukh,5195-4793-9632,fdc24b7c0ddd95221856e9ee82556d8a71ebc319e00cddc570e278c5d63b848d,1997-09-07,Female,1,882,,517340,6239776180,"Vill. B, Tal. Y",Big Farmer (Land >=2 Hectare),ST,0.91,Rice
FARM0163,Priya Deshmukh,6386-1627-8512,8d734941d8efaa84a2195602edf7ef283c6b33cec6eca7767c0181a53160d202,2014-04-24,Female,24,724,,567547,8511879170,"Vill. A, Tal. X",Marginal Farmer (Land <1 Hectare),General,2.09,Cotton
FARM0166,Anjali Kumar,1401-1060-6025,0e7cf3bf1124be632f897dc1a0348cc0216095c83a8ab2ca92b69ee4f298ae94,2008-11-18,Female,7,943,,552162,9948695297,"Vill. A, Tal. Y",Small Farmer (Land >=1 & <2 Hectare),ST,1.04,Rice
FARM0168,Kavita Kumar,8817-4200-1455,627d68b7252b8a7afbf1679d0a45c3d4a766748392cd6ef5a411892725d64e66,1950-11-07,Female,16,433,,599486,9397512528,"Vill. D, Tal. Y",Small Farmer (Land >=1 & <2 Hectare),SC,1.67,Rice
FARM0170,Kavita Singh,9336-4118-7912,ccf58324b16f77950971583c961fbebabee91c08cb12dfee3796a2aeae9ecbcf,1958-01-16,Female,14,866,,546378,9887936281,"Vill. D, Tal. Z",Big Farmer (Land >=2 Hectare),SC,2.88,Wheat
FARM0172,Rohan Gupta,6549-2531-1129,ac5083e6808c3df778f943e456b861eb5f1ae126548f43abdaa14f5fec420d6a,2017-02-06,Female,9,541,,570742,6964243104,"Vill. A, Tal. Z",Big Farmer (Land >=2 Hectare),ST,4.8,Sugarcane
FARM0175,Deepak Patel,9865-5985-1899,913782c8cb3070238c6ef1ca3f579e3d0a711a25c547f1f68abd24a6437f339e,1982-10-19,Female,22,156,,527168,6925785502,"Vill. A, Tal. X",Marginal Farmer (Land <1 Hectare),OBC,1.78,Maize
FARM0178,Anjali Patel,4213-2799-1658,6e95cf6217c935941c20ffdb690d76c047981614b5bbc53c330372494e2c2614,2011-01-10,Female,8,718,,533329,8216560984,"Vill. C, Tal. X",Small Farmer (Land >=1 & <2 Hectare),ST,2.9,Cotton
FARM0179,Vikas Jain,9298-1515-1885,6e5d1e8540c9968c3fef4c34a048663f5aec2fda6be2c45e8e0b8171fc55ca85,2023-08-14,Female,32,409,,523943,7463888291,"Vill. A, Tal. Y",Marginal Farmer (Land <1 Hectare),SC,2.82,Wheat
FARM0181,Kavita Sharma,7866-6845-8389,18ddd7dc6ef2f1fac7e642fff8ece26efc49ec8f15c6014b2c571664a68bfc5e,1958-11-20,Female,28,376,,580516,6145682105,"Vill. B, Tal. Z",Small Farmer (Land >=1 & <2 Hectare),SC,4.9,Rice
FARM0182,Amit Deshmukh,7079-6414-4685,cae85e063cce8b1ebdadfd5b309e85bc9094d8d043e95be879a9c915be74011c,2009-04-17,Female,27,214,,591242,8947439677,"Vill. D, Tal. Y",Small Farmer (Land >=1 & <2 Hectare),OBC,0.97,Wheat
FARM0184,Meena Singh,5451-5153-3853,07f41bf72c155d9ff78844119a1b2c07287a5e617847e1ccfa142abde5dffcf1,1993-12-15,Female,5,550,,526448,6869694126,"Vill. E, Tal. X",Marginal Farmer (Land <1 Hectare),ST,2.36,Sugarcane
FARM0185,Deepak Jain,4142-9916-5149,d1ff4193e8d39be60383779b15a0bce49a749ae264a7ca6fadc6a913ee572860,1983-09-21,Female,23,904,,502161,8429144019,"Vill. E, Tal. Y",Marginal Farmer (Land <1 Hectare),SC,3.16,Sugarcane
FARM0187,Vikas Jain,1865-7176-8995,db9506fb15f1f4aca6d3963aefed069ede790dce6d4ccc09fada00d79fbdc8b3,2022-03-22,Female,8,929,,507920,9412787100,"Vill. A, Tal. Y",Marginal Farmer (Land <1 Hectare),ST,1.19,Cotton
FARM0188,Vikas Chauhan,9289-3511-8686,de91f5ab8b851de6d34be844e3e9ff643f8953a67a43a96a4a5f3bb2754094f5,1980-08-02,Female,1,392,,517542,7155925658,"Vill. E, Tal. Y",Small Farmer (Land >=1 & <2 Hectare),OBC,2.04,Sugarcane
FARM0189,Rohan Gupta,2791-5842-1016,66a7a956a664fbb7c197de47b1cc0797a0b41e2b6577f8c01c8d77f4e792b2fd,1955-03-07,Female,29,116,,511189,9987349052,"Vill. B, Tal. X",Small Farmer (Land >=1 & <2 Hectare),OBC,1.68,Sugarcane
FARM0190,Rohan Jain,7097-4737-1452,27327fb4ee6cb565882931b869cd84edb6d7696dc24a10aa8d73f97d1475e50a,2017-01-20,Female,10,204,,559162,8482449353,"Vill. A, Tal. Z",Big Farmer (Land >=2 Hectare),SC,1.46,Cotton
FARM0191,Sunita Chauhan,2192-2282-6731,cea7be9df73a821e6abb62a40e0b9a2392db29454b712a6f417579e6cc17c0b0,1971-09-28,Female,12,796,,569598,9617277094,"Vill. B, Tal. X",Small Farmer (Land >=1 & <2 Hectare),OBC,3.79,Wheat
FARM0192,Sunita Yadav,8470-9006-4876,54c131c5c630245d7edc380a460e88e9dfb55d2d97ee431e4c556b61fa1dd31d,2017-11-21,Female,17,955,,597983,7218805790,"Vill. E, Tal. X",Small Farmer (Land >=1 & <2 Hectare),General,3.5,Cotton
FARM0193,Anjali Jain,6955-5778-4858,a8e22fcc9515bd21831da9bec8c34034c6dfe21b9668b89a884c5598f568faaa,1960-03-01,Female,19,955,,514240,8667915396,"Vill. E, Tal. Z",Marginal Farmer (Land <1 Hectare),SC,4.41,Sugarcane
