farmer_id,farmer_name,aadhaar,aadhaar_hash,dob,gender,state_lgd_code,district_lgd_code,sub_district_lgd_code,village_lgd_code,mobile_no,address,farmer_category,caste_category,farm_area_ha,crop
FARM0508,Priya Gupta,2878-6055-7801,d02e776ce2e95272ff01772f2842a063a11727b373c23e413454983d8824f3e3,2016-09-05,Female,18,504,,587628,6638447998,"Vill. B, Tal. X",Marginal Farmer (Land <1 Hectare),SC,4.9,Cotton
FARM0641,Anjali Chauhan,8128-8827-4425,826863175b2309b720dc4b8fc043f6bddf5272b12a16d6b72ee5b22e60931cee,2016-11-04,Female,1,616,,513606,7617374942,"Vill. D, Tal. Y",Big Farmer (Land >=2 Hectare),SC,4.34,Cotton
FARM0709,Meena Singh,3546-5169-4358,ed9053603dd79cbd0c9290279c08813142f6d29b2397ea5b849fd031a7d5c487,1956-12-17,Female,12,824,,597040,6373951254,"Vill. B, Tal. X",Marginal Farmer (Land <1 Hectare),SC,2.49,Cotton
FARM0752,Amit Jain,6835-5705-4821,383e118d4801f61ebe904652a8cf8ad007ed1c9e2247db8b3dbf63ccd401f6b0,1950-07-14,Female,4,662,,536854,7863036550,"Vill. D, Tal. Z",Small Farmer (Land >=1 & <2 Hectare),SC,4.1,Cotton
FARM0813,Rohan Singh,6414-3543-8546,e0d8ab20e0e942c488005cffd26a5e648e0ce6488238db6df8c58db94659ddec,1958-06-21,Female,22,561,,510537,6277249488,"Vill. A, Tal. Z",Small Farmer (Land >=1 & <2 Hectare),SC,2.31,Cotton
FARM0887,Deepak Singh,9839-8211-7722,bb02ffad7a41f76f59fbbb8f2006bedcbc751e8faaaf7e1fd97e0dfc631e8953,1965-04-24,Female,29,799,,515687,7332253654,"Vill. E, Tal. Y",Marginal Farmer (Land <1 Hectare),SC,1.29,Cotton
FARM0929,Deepak Yadav,4665-9518-8515,d5209ff3888a02f4478737f8c91a3349ae142c09f164fcee1da0b4ac044d7bbb,1990-08-22,Female,7,837,,540340,6606524534,"Vill. D, Tal. Y",Marginal Farmer (Land <1 Hectare),SC,3.03,Cotton
FARM0968,Sunita Deshmukh,2093-9236-8120,03d6c78d867e655a0d9a53967b8f1a64d959df8e2ec96326d76cc93eada4c633,1973-04-25,Female,12,217,,576912,6771898536,"Vill. E, Tal. Y",Big Farmer (Land >=2 Hectare),SC,3.38,Cotton
FARM0982,Priya Sharma,8179-6119-3636,6487abd495977d820e92091cd8897d746d11a209bdb0d14ce224c70fdd369f3d,2011-11-08,Female,23,983,,564477,7117821090,"Vill. E, Tal. X",Marginal Farmer (Land <1 Hectare),SC,0.79,Cotton
FARM1028,Meena Singh,8438-7259-3076,522d00061765477d50f16c0907ad2c839a23da0127366e2f49705347f26a0193,1973-04-02,Female,21,173,,523384,7504852378,"Vill. C, Tal. Z",Small Farmer (Land >=1 & <2 Hectare),SC,3.84,Cotton
FARM1031,Meena Gupta,7799-2284-3052,9537664ae3dbe490175e64e4c4a32e373c2a90501aeb238cf4af5f44123f9577,1951-11-08,Female,19,933,,524646,9235484702,"Vill. C, Tal. Y",Big Farmer (Land >=2 Hectare),SC,3.57,Cotton
FARM1039,Sunita Chauhan,7232-1205-2554,e73c01446098fa0b8e1025af31a138ae9a8c14ebf85732f7d3ab78c1d2e5deb2,2019-02-25,Female,17,637,,526328,6256558815,"Vill. C, Tal. X",Small Farmer (Land >=1 & <2 Hectare),SC,2.26,Cotton
FARM1048,Rajesh Patel,1179-8576-6163,9028ea5a122c0366b09d270006751c2c6ff03b53132bfc43505e859242d78ec2,1968-05-09,Female,31,921,,518851,8646661346,"Vill. E, Tal. Y",Big Farmer (Land >=2 Hectare),SC,4.47,Cotton
