farmer_id,farmer_name,aadhaar,aadhaar_hash,dob,gender,state_lgd_code,district_lgd_code,sub_district_lgd_code,village_lgd_code,mobile_no,address,farmer_category,caste_category,farm_area_ha,crop
FARM0334,Amit Kumar,2471-4911-8145,906d6820040e83231cc57aa1cefa5999084e7ec6b41bb879d0b5dd0006b70be0,1972-10-14,Female,26,243,,522943,7830913003,"Vill. E, Tal. Y",Marginal Farmer (Land <1 Hectare),SC,2.95,Rice
FARM0348,Rajesh Chauhan,9287-8438-6359,15b41c9efe6acf633dfb870f065d4f4a69d66b34d60cb2edbdb2885b9eac119e,1988-07-13,Female,12,867,,500803,7023513126,"Vill. E, Tal. Z",Big Farmer (Land >=2 Hectare),SC,1.84,Rice
FARM0373,Rajesh Gupta,6199-4562-3131,c9648adad538a5684afbf59d6b403ad2ff4c93bf8bbe08e70a3e13334a878067,1960-11-22,Female,32,418,,553152,8828888736,"Vill. C, Tal. Z",Small Farmer (Land >=1 & <2 Hectare),SC,4.94,Rice
FARM0376,Kavita Chauhan,8590-4693-3180,32cba77a9cbb549c93e9d4f490579c2078297dc8dbe994394c340b41c8c39d21,1977-10-28,Female,22,921,,505602,7639022067,"Vill. B, Tal. X",Marginal Farmer (Land <1 Hectare),SC,4.48,Rice
FARM0391,Meena Kumar,2432-6226-9819,801dea24f1aec4c977a33b2fdb007ef44f97d11597bf837d92f59c677db15c94,2018-08-06,Female,23,591,,563378,9155275064,"Vill. E, Tal. X",Big Farmer (Land >=2 Hectare),SC,4.24,Rice
FARM0410,Vikas Kumar,7959-7515-4791,5c383da3d19d9750924b84a0439c437711bf4159b7260f41475035649604ada7,1982-07-23,Female,11,165,,570349,7430398996,"Vill. C, Tal. Y",Big Farmer (Land >=2 Hectare),SC,1.71,Rice
FARM0426,Meena Jain,7823-6865-3496,257b7499f1321e07b4d989c4938db0c39d264123a54364af0a044a000a9a97ac,1958-08-27,Female,25,349,,557300,7804715092,"Vill. A, Tal. Z",Small Farmer (Land >=1 & <2 Hectare),SC,0.94,Rice
FARM0447,Meena Verma,4764-4840-4101,45134a0e450122e8058b795c85d9fd8b76c1a6d0ef53c6a34d14a028c8e04fd1,2020-05-06,Female,8,692,,533543,8483020164,"Vill. B, Tal. X",Small Farmer (Land >=1 & <2 Hectare),SC,4.48,Rice
FARM0467,Vikas Chauhan,7205-1194-7118,9f304376c60c819b38ac87f150c09a8767d43becd7a62d8fb6a0a1794d81fcd9,1974-12-17,Female,25,716,,581800,8446854592,"Vill. A, Tal. Z",Small Farmer (Land >=1 & <2 Hectare),SC,3.41,Rice
FARM0514,Anjali Kumar,1991-3965-6583,c762d249953f1b0666680ed129d511a9beab6c66c9d8cf1a937e7774eacaf8f7,1992-02-24,Female,12,773,,512829,9509358259,"Vill. D, Tal. X",Marginal Farmer (Land <1 Hectare),SC,3.67,Rice
FARM0569,Kavita Singh,9519-8861-4148,9f325451f97fc17b6116117d956d342b5e99e754a8f1285191e2648a7b9005e3,1967-07-19,Female,16,370,,582022,6893436444,"Vill. D, Tal. Z",Marginal Farmer (Land <1 Hectare),SC,2.85,Rice
FARM0576,Rajesh Patel,1834-4630-6913,30af0b13fb9ade10ac6790bc4ac128c1647a0cbae7cd401251a6db11bb616db9,1954-02-23,Female,26,823,,559214,9508120008,"Vill. E, Tal. Z",Small Farmer (Land >=1 & <2 Hectare),SC,0.94,Rice
FARM0580,Kavita Jain,2180-5595-8751,d0ea8184898175958c4740e5acf73a557086097e4141dd362d5fe8903eb115df,2012-01-01,Female,9,275,,550752,7268544076,"Vill. C, Tal. Y",Marginal Farmer (Land <1 Hectare),SC,2.81,Rice
FARM0582,Rajesh Kumar,7434-4211-5785,b4fd461e09e9a9b0928c8da158eafceae2507c8d57c965c86c3a6c4509cb4780,1999-04-26,Female,9,248,,565399,9974138183,"Vill. A, Tal. Z",Big Farmer (Land >=2 Hectare),SC,3.07,Rice
FARM0588,Amit Singh,3413-5253-6260,1413a05e962ebcf03d8a549c3136ba7617dd498d7b419fe185de0e13798e5bfe,1982-10-20,Female,34,392,,596860,7637133073,"Vill. D, Tal. Z",Small Farmer (Land >=1 & <2 Hectare),SC,1.41,Rice
FARM0589,Anjali Singh,7777-8935-8630,37f0ece2dddf728c308428649e69fa3a91c46d2134a6aabdf068f3baf63020e4,1951-01-02,Female,14,917,,576662,6633943473,"Vill. C, Tal. Y",Small Farmer (Land >=1 & <2 Hectare),SC,2.35,Rice
FARM0612,Priya Deshmukh,1935-5007-7244,0fe32b36c0e7840efa87e06b05f486d37e9400248204e32d14b940c6ddb9b8a3,1964-09-21,Female,13,936,,513225,7807705929,"Vill. C, Tal. X",Marginal Farmer (Land <1 Hectare),SC,3.87,Rice
FARM0635,Anjali Verma,2639-7296-5039,7f6113d74ff4ade8570e298df289b51694ca1581d52211d8be2cb265596ef4a4,2019-04-27,Female,1,513,,551637,8266586953,"Vill. B, Tal. Y",Big Farmer (Land >=2 Hectare),SC,2.83,Rice
FARM0647,Kavita Sharma,7724-2083-9802,8bd5a0211780afed4c4ce1cb4bdea7623ad8f1a6b2a151dd1543bf08a65a20d8,2023-02-14,Female,35,264,,544141,9992544808,"Vill. D, Tal. Y",Big Farmer (Land >=2 Hectare),SC,3.68,Rice
FARM0668,Deepak Kumar,9221-8882-7855,72c9b69cc3946b12f8197ec9e6085fb40ebda59c7d7bebb4b9c5c3d013b3e5c2,1988-05-24,Female,12,411,,544021,8028224856,"Vill. E, Tal. Y",Big Farmer (Land >=2 Hectare),SC,1.52,Rice
FARM0775,Kavita Deshmukh,3196-4650-9790,2378b4379aed0f9730326171e486e688dcf1b482162e9c5c00e4f69bf1403219,1991-07-31,Female,30,837,,506794,7449609231,"Vill. C, Tal. Y",Big Farmer (Land >=2 Hectare),SC,4.81,Rice
FARM0818,Meena Kumar,7451-5566-4039,01c4b2d74eadcd5a5e2bf3790211554acd220acbf4cfd1ccf28b65b6ea3c4423,2009-06-27,Female,25,217,,598696,9736659929,"Vill. C, Tal. X",Big Farmer (Land >=2 Hectare),SC,4.4,Rice
FARM0854,Priya Jain,5369-9081-9600,96b7f725df324cee3e4192a80e4f207be64c4a6f2adbc0806a1fb8c74a87c28c,1960-09-09,Female,1,609,,524570,6250853361,"Vill. C, Tal. X",Marginal Farmer (Land <1 Hectare),SC,3.95,Rice
FARM0921,Sunita Sharma,1141-5626-3071,d0b15c068b06afcd3f21718b47463fe4bee4bd27185cd231858884789c3009df,1969-06-01,Female,20,232,,556161,8218174878,"Vill. B, Tal. Y",Big Farmer (Land >=2 Hectare),SC,3.06,Rice
FARM1013,Meena Yadav,9947-7293-1424,dfb66d0140c63bbd9d2d08d733ae5f7570cc40c5d0c11992b3f76c865f8ac012,1987-09-30,Female,3,620,,513713,8476522249,"Vill. A, Tal. Z",Marginal Farmer (Land <1 Hectare),SC,4.7,Rice
FARM1025,Priya Kumar,2652-5183-3534,79d2e7485da376355a71beef5f6cfc9bddc19bbda30dafae2f679f636a007a0d,2001-11-23,Female,27,374,,517382,7825496601,"Vill. B, Tal. Y",Small Farmer (Land >=1 & <2 Hectare),SC,0.94,Rice
FARM1057,Rohan Verma,4485-4194-1459,beba6335ae8553ae869d6d876d0c1260e4e411fb328c3bc9240df20bc47f0828,1973-03-11,Female,35,263,,512764,8118048311,"Vill. B, Tal. X",Small Farmer (Land >=1 & <2 Hectare),SC,0.79,Rice
